"Loja";"Name Searched";"Name Found";"Price";"Price Float";"URL"
"Kabum";"Fantasy Life 3DS";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Fantasy Life 3DS";"FANTASY LIFE (3DS)";"Indisponível";"R$ 9.999,99";"http://www.livrariacultura.com.br/p/fantasy-life-3ds-37022454"
"Mula Games";"Fantasy Life 3DS";"Fantasy Life - 3DS";"185.9";"R$ 185,90";"http://www.mulagames.com.br/Fantasy-Life-3DS/prod-2438245/"
"Ponto Frio";"Fantasy Life 3DS";"-";"-";"R$ 9.999,99";"http://search.pontofrio.com.br/search?w=<BUSCA>"
"Ricardo Eletro";"Fantasy Life 3DS";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Fantasy Life 3DS";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Saraiva";"Fantasy Life 3DS";"Fantasy Life - 3Ds";"149,00";"R$ 149,00";"http://busca.saraiva.com.br/click?apikey=saraiva-v5&search_id=089177da-8a92-403c-a6da-65f9e1d10cc8&pid=8147592&page=1&prodIdx=0&q=Fantasy+Life+3DS"
"Shop Time";"Fantasy Life 3DS";"Fantasy Life N3ds";"R$ 249,90";"R$ 249,90";"http://www.shoptime.com.br/produto/9957093/fantasy-life-n3ds"
"Submarino";"Fantasy Life 3DS";"Fantasy Life N3ds";"R$ 249,90";"R$ 249,90";"http://www.submarino.com.br/produto/9957093/fantasy-life-n3ds"
"Submarino";"Fantasy Life 3DS";"Game Fantasy Life - 3DS";"Indisponível";"R$ 9.999,99";"http://www.submarino.com.br/produto/121101174/game-fantasy-life-3ds"
"Nintendo eShop";"Ghost Recon Shadow Wars";"Tom Clancy's Ghost Recon Shadow Wars";"$29.99";"R$ 114,66";"http://www.nintendo.com/games/detail/YtcaAG4uTY0GaB3ZmWtgCGBkEW-310nY"
"Americanas";"Ghost Recon Shadow Wars";"Tom Clancys Ghost Recon: Shadow Wars - 3ds";"R$ 129,90";"R$ 129,90";"http://www.americanas.com.br/produto/7978664/tom-clancys-ghost-recon-shadow-wars-3ds"
"Big Boy Games";"Ghost Recon Shadow Wars";"3DS - Tom Clancy's Ghost Recon: Shadow Wars";"R$ 104,94";"R$ 104,94";"http://www.bigboygames.com.br/pesquisa/?p=Ghost+Recon+Shadow+Wars"
"Balão da Informática";"Ghost Recon Shadow Wars";"UBISOFT Tom Clancys Ghost Recon: Shadow Wars - NINTENDO 3DS";"Indisponível";"R$ 9.999,99";"https://www.balaodainformatica.com.br//Produto/32864/UBISOFT-Tom-Clancys-Ghost-Recon-Shadow-Wars---NINTENDO-3DS"
"Casas Bahia";"Ghost Recon Shadow Wars";"Jogo Ghost Recon Shadow Wars - 3DS";"129,90";"R$ 129,90";"http://buscas.casasbahia.com.br/search?w=Ghost+Recon+Shadow+Wars"
"Extra";"Ghost Recon Shadow Wars";"Jogo Ghost Recon Shadow Wars - 3DS";"129,90";"R$ 129,90";"http://buscando.extra.com.br/search?p=R&srid=S1-5IADP&lbc=extra&w=Ghost%20Recon%20Shadow%20Wars&url=http%3a%2f%2fproduto.extra.com.br%2f3379905%3f&rk=1&uid=461794948&sid=2&ts=custom&rsc=uAn5KKI2DRHnVPeq&method=and&isort=score&view=grid"
"E-Virtua";"Ghost Recon Shadow Wars";"-";"-";"R$ 9.999,99";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Ghost Recon Shadow Wars";"-";"-";"R$ 9.999,99";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"Ghost Recon Shadow Wars";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Ghost Recon Shadow Wars";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Ghost Recon Shadow Wars";"GHOST RECON - SHADOW WARS (3DS)";"Indisponível";"R$ 9.999,99";"http://www.livrariacultura.com.br/p/ghost-recon-shadow-wars-3ds-22653330"
"Mula Games";"Ghost Recon Shadow Wars";"Tom Clancy's Ghost Recon: Shadow Wars - 3DS";"188.9";"R$ 188,90";"http://www.mulagames.com.br/Tom-Clancy-s-Ghost-Recon--Shadow-Wars-3DS/prod-457333/"
"Ponto Frio";"Ghost Recon Shadow Wars";"-";"-";"R$ 9.999,99";"http://search.pontofrio.com.br/search?w=<BUSCA>"
"Ricardo Eletro";"Ghost Recon Shadow Wars";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Ghost Recon Shadow Wars";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Saraiva";"Ghost Recon Shadow Wars";"Tom Clancy's Ghost Recon: Shadow Wars - 3ds";"99,90";"R$ 99,90";"http://busca.saraiva.com.br/click?apikey=saraiva-v5&search_id=c48d2eb6-6c68-4206-9df3-b4cc0cadae01&pid=3451269&page=1&prodIdx=0&q=Ghost+Recon+Shadow+Wars"
"Shop Time";"Ghost Recon Shadow Wars";"Tom Clancys Ghost Recon: Shadow Wars - 3ds";"R$ 129,90";"R$ 129,90";"http://www.shoptime.com.br/produto/7978664/tom-clancys-ghost-recon-shadow-wars-3ds"
"Shop Time";"Ghost Recon Shadow Wars";"Tom Clancys Ghost Recon: Shadow Wars - 3ds";"R$ 129,90";"R$ 129,90";"http://www.shoptime.com.br/produto/7978664/tom-clancys-ghost-recon-shadow-wars-3ds"
"ShopB";"Ghost Recon Shadow Wars";"-";"-";"R$ 9.999,99";"http://www.shopb.com.br/buscar?q=<BUSCA>"
"Submarino";"Ghost Recon Shadow Wars";"Tom Clancys Ghost Recon: Shadow Wars - 3ds";"R$ 129,90";"R$ 129,90";"http://www.submarino.com.br/produto/7978664/tom-clancys-ghost-recon-shadow-wars-3ds"
"Walmart";"Ghost Recon Shadow Wars";"Ghost Recon Shadow Wars N3DS";"129.9";"R$ 129,90";"http://www.walmart.com.br//ghost-recon-shadow-wars-n3ds/2374317/pr"
"Zig Store";"Ghost Recon Shadow Wars";"3DS - Tom Clancy's Ghost Recon: Shadow Wars";"R$ 92,22";"R$ 92,22";"http://www.zigstore.com.br/pesquisa/?p=Ghost+Recon+Shadow+Wars"
"Nintendo eShop";"kid Icarus Uprising";"Kid Icarus: Uprising";"$24.49";"R$ 93,64";"http://www.nintendo.com/games/detail/leoRNk4z_ui0yblzMlCVz6Wy9jGb5qSq"
"Big Boy Games";"kid Icarus Uprising";"3DS - Kid Icarus: Uprising [Incluí 3DS stand]";"R$ 143,98";"R$ 143,98";"http://www.bigboygames.com.br/3ds-kid-icarus-uprising-inclui-3ds-stand-p3748/"
"Balão da Informática";"kid Icarus Uprising";"-";"-";"R$ 9.999,99";"https://www.balaodainformatica.com.br/Produtos/Buscar/?busca=<BUSCA>"
"E-Virtua";"kid Icarus Uprising";"-";"-";"R$ 9.999,99";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"kid Icarus Uprising";"-";"-";"R$ 9.999,99";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"kid Icarus Uprising";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"kid Icarus Uprising";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"kid Icarus Uprising";"KID ICARUS UPRISING (3DS)";"Indisponível";"R$ 9.999,99";"http://www.livrariacultura.com.br/p/kid-icarus-uprising-3ds-29508718"
"Mula Games";"kid Icarus Uprising";"Kid Icarus: Uprising (com 3DS Stand e 6 Battle Cards) - 3DS";"138.9";"R$ 138,90";"http://www.mulagames.com.br/Kid-Icarus--Uprising--com-3DS-Stand-e-6-Battle-Cards--3DS/prod-557226/"
"Ricardo Eletro";"kid Icarus Uprising";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"kid Icarus Uprising";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"kid Icarus Uprising";"Jogo Nintendo 3DS - Kid Icarus Uprising";"Indisponível";"R$ 9.999,99";"http://ww2.shopfacil.com.br/jogo-nintendo-3ds---kid-icarus-uprising-2196974/p"
"Nintendo eShop";"Kingdom Hearts 3D";"Kingdom Hearts 3D [Dream Drop Distance]";"$29.99*";"R$ 114,66";"http://www.nintendo.com/games/detail/lMsdY4sAuNaMvikXHPN53UOKQYL-5UM8"
"Americanas";"Kingdom Hearts 3D";"Jogo Nintendo 3ds Kingdom Hearts 3d: Dream Distance - Square-Enix";"R$ 199,90";"R$ 199,90";"http://www.americanas.com.br/produto/8578654/jogo-nintendo-3ds-kingdom-hearts-3d-dream-distance-square-enix"
"Big Boy Games";"Kingdom Hearts 3D";"3DS - Kingdom Hearts 3D: Dream Drop Distance";"R$ 156,88";"R$ 156,88";"http://www.bigboygames.com.br/3ds-kingdom-hearts-3d-dream-drop-distance-p4135/"
"Balão da Informática";"Kingdom Hearts 3D";"-";"-";"R$ 9.999,99";"https://www.balaodainformatica.com.br/Produtos/Buscar/?busca=<BUSCA>"
"Casas Bahia";"Kingdom Hearts 3D";"Jogo Kingdom Hearts 3D Dream Drop Distance - 3DS";"229,90";"R$ 229,90";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-3IADP&lbc=casasbahia&w=Kingdom%20Hearts%203D&url=http%3a%2f%2fproduto.casasbahia.com.br%2f3380230%3f&rk=1&uid=462341834&sid=2&ts=custom&rsc=Specr%3aQyOuCdFdk6&method=and&isort=score&view=grid"
"Casas Bahia";"Kingdom Hearts 3D";"KINGDOM HEARTS 3D: DREAM DROP DISTANCE - 3DS";"199,99";"R$ 199,99";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-3IADP&lbc=casasbahia&w=Kingdom%20Hearts%203D&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6433068%3f&rk=2&uid=462341834&sid=2&ts=custom&rsc=JtrMPZ4D6cyXChMf&method=and&isort=score&view=grid"
"Casas Bahia";"Kingdom Hearts 3D";"Kingdom Hearts 3D: Dream Drop Distance - 3DS";"Indisponível";"R$ 9.999,99";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-3IADP&lbc=casasbahia&w=Kingdom%20Hearts%203D&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5567546%3f&rk=3&uid=462341834&sid=2&ts=custom&rsc=jcbqQKwYY43NX4Tf&method=and&isort=score&view=grid"
"Extra";"Kingdom Hearts 3D";"Jogo Kingdom Hearts 3D Dream Drop Distance - 3DS";"229,90";"R$ 229,90";"http://buscando.extra.com.br/search?p=R&srid=S2-5IADP&lbc=extra&w=Kingdom%20Hearts%203D&url=http%3a%2f%2fproduto.extra.com.br%2f3380230%3f&rk=1&uid=46238485&sid=2&ts=custom&rsc=PEylonnKOLNXRnum&method=and&isort=score&view=grid"
"Extra";"Kingdom Hearts 3D";"KINGDOM HEARTS 3D: DREAM DROP DISTANCE - 3DS";"199,99";"R$ 199,99";"http://buscando.extra.com.br/search?p=R&srid=S2-5IADP&lbc=extra&w=Kingdom%20Hearts%203D&url=http%3a%2f%2fproduto.extra.com.br%2f6433068%3f&rk=2&uid=46238485&sid=2&ts=custom&rsc=Cmn9bWwiM-RVy5xp&method=and&isort=score&view=grid"
"Extra";"Kingdom Hearts 3D";"Kingdom Hearts 3D: Dream Drop Distance - 3DS";"Indisponível";"R$ 9.999,99";"http://buscando.extra.com.br/search?p=R&srid=S2-5IADP&lbc=extra&w=Kingdom%20Hearts%203D&url=http%3a%2f%2fproduto.extra.com.br%2f5567546%3f&rk=3&uid=46238485&sid=2&ts=custom&rsc=sWr5sKI7VwAhlJA4&method=and&isort=score&view=grid"
"E-Virtua";"Kingdom Hearts 3D";"-";"-";"R$ 9.999,99";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Kingdom Hearts 3D";"-";"-";"R$ 9.999,99";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"Kingdom Hearts 3D";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Kingdom Hearts 3D";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Kingdom Hearts 3D";"KINGDOM HEARTS - DREAM DROP DISTANCE (3DS)";"Indisponível";"R$ 9.999,99";"http://www.livrariacultura.com.br/p/kingdom-hearts-dream-drop-distance-3ds-30176701"
"Mula Games";"Kingdom Hearts 3D";"Kingdom Hearts 3D: Dream Drop Distance - 3DS";"159.9";"R$ 159,90";"http://www.mulagames.com.br/Kingdom-Hearts-3D--Dream-Drop-Distance-3DS/prod-598700/"
"Ponto Frio";"Kingdom Hearts 3D";"Jogo Kingdom Hearts 3D Dream Drop Distance - 3DS";"229,90";"R$ 229,90";"http://search.pontofrio.com.br/search?p=R&srid=S2-9IADP&lbc=pontofrio-br&w=Kingdom%20Hearts%203D&url=http%3a%2f%2fproduto.pontofrio.com.br%2f3380230%3f&rk=1&uid=462528975&sid=2&ts=custom&rsc=lLvxX2Wjx8rWw2nN&method=and&isort=score&view=grid"
"Ponto Frio";"Kingdom Hearts 3D";"KINGDOM HEARTS 3D: DREAM DROP DISTANCE - 3DS";"199,99";"R$ 199,99";"http://search.pontofrio.com.br/search?p=R&srid=S2-9IADP&lbc=pontofrio-br&w=Kingdom%20Hearts%203D&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6433068%3f&rk=2&uid=462528975&sid=2&ts=custom&rsc=lQcSjrrlqRUoDgOL&method=and&isort=score&view=grid"
"Ponto Frio";"Kingdom Hearts 3D";"Kingdom Hearts 3D: Dream Drop Distance - 3DS";"Indisponível";"R$ 9.999,99";"http://search.pontofrio.com.br/search?p=R&srid=S2-9IADP&lbc=pontofrio-br&w=Kingdom%20Hearts%203D&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5567546%3f&rk=3&uid=462528975&sid=2&ts=custom&rsc=FI3TKGuc9zEA0Ch%3a&method=and&isort=score&view=grid"
"Ricardo Eletro";"Kingdom Hearts 3D";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Kingdom Hearts 3D";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Shop Time";"Kingdom Hearts 3D";"Jogo Nintendo 3ds Kingdom Hearts 3d: Dream Distance - Square-Enix";"R$ 199,90";"R$ 199,90";"http://www.shoptime.com.br/produto/8578654/jogo-nintendo-3ds-kingdom-hearts-3d-dream-distance-square-enix"
"Submarino";"Kingdom Hearts 3D";"Jogo Nintendo 3ds Kingdom Hearts 3d: Dream Distance - Square-Enix";"R$ 199,90";"R$ 199,90";"http://www.submarino.com.br/produto/8578654/jogo-nintendo-3ds-kingdom-hearts-3d-dream-distance-square-enix"
"Walmart";"Kingdom Hearts 3D";"Kingdom Hearts 3D Dream Drop Distance N3DS";"229.9";"R$ 229,90";"http://www.walmart.com.br//kingdom-hearts-3d-dream-drop-distance-n3ds/2377113/pr"
"Walmart";"Kingdom Hearts 3D";"Kingdom Hearts 3D 3DS";"Indisponível";"R$ 9.999,99";"http://www.walmart.com.br//kingdom-hearts-3d-3ds/3300366/pr"
"Zig Store";"Kingdom Hearts 3D";"3DS - Kingdom Hearts 3D: Dream Drop Distance";"R$ 144,16";"R$ 144,16";"http://www.zigstore.com.br/pesquisa/?p=Kingdom+Hearts+3D"
"Nintendo eShop";"Little Battlers eXperience";"Little Battlers eXperience";"Indisponível";"R$ 9.999,99";"http://www.nintendo.com/games/detail/uH0Mh99gcoGPTuUGJNNZPMVsXI39bGgc"
"Americanas";"Little Battlers eXperience";"Lbx Little Battlers Experience N3ds";"R$ 249,90";"R$ 249,90";"http://www.americanas.com.br/produto/10823797/lbx-little-battlers-experience-n3ds"
"Big Boy Games";"Little Battlers eXperience";"3DS - LBX: Little Battlers eXperience";"R$ 186,18";"R$ 186,18";"http://www.bigboygames.com.br/pesquisa/?p=Little+Battlers+eXperience"
"Balão da Informática";"Little Battlers eXperience";"-";"-";"R$ 9.999,99";"https://www.balaodainformatica.com.br/Produtos/Buscar/?busca=<BUSCA>"
"Casas Bahia";"Little Battlers eXperience";"LBX Little Battlers Experience N3DS";"249,90";"R$ 249,90";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4SEAP&lbc=casasbahia&w=Little%20Battlers%20eXperience&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6156271%3f&rk=1&uid=462681431&sid=2&ts=custom&rsc=MfAbTqxzUhXEidMa&method=and&isort=score&view=grid"
"Casas Bahia";"Little Battlers eXperience";"LBX: Little Battlers eXperience - 3DS";"Indisponível";"R$ 9.999,99";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4SEAP&lbc=casasbahia&w=Little%20Battlers%20eXperience&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5806113%3f&rk=2&uid=462681431&sid=2&ts=custom&rsc=LC5zmzURt2tV-ADt&method=and&isort=score&view=grid"
"Extra";"Little Battlers eXperience";"LBX Little Battlers Experience N3DS";"249,90";"R$ 249,90";"http://buscando.extra.com.br/search?p=R&srid=S2-6IADP&lbc=extra&w=Little%20Battlers%20eXperience&url=http%3a%2f%2fproduto.extra.com.br%2f6156271%3f&rk=1&uid=462716315&sid=2&ts=custom&rsc=03hB-Kb9sA51p-BA&method=and&isort=score&view=grid"
"Extra";"Little Battlers eXperience";"LBX: Little Battlers eXperience - 3DS";"Indisponível";"R$ 9.999,99";"http://buscando.extra.com.br/search?p=R&srid=S2-6IADP&lbc=extra&w=Little%20Battlers%20eXperience&url=http%3a%2f%2fproduto.extra.com.br%2f5806113%3f&rk=2&uid=462716315&sid=2&ts=custom&rsc=vjjn%3aQeQFuvM5rC1&method=and&isort=score&view=grid"
"E-Virtua";"Little Battlers eXperience";"-";"-";"R$ 9.999,99";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Little Battlers eXperience";"-";"-";"R$ 9.999,99";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"Little Battlers eXperience";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Little Battlers eXperience";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Mula Games";"Little Battlers eXperience";"LBX: Little Battlers eXperience - 3DS";"229.9";"R$ 229,90";"http://www.mulagames.com.br/LBX--Little-Battlers-eXperience-3DS/prod-3584944/"
"Ponto Frio";"Little Battlers eXperience";"LBX Little Battlers Experience N3DS";"249,90";"R$ 249,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-6DFWP&lbc=pontofrio-br&w=Little%20Battlers%20eXperience&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6156271%3f&rk=1&uid=462883841&sid=2&ts=custom&rsc=Qkkrf2AJbOf5l2TD&method=and&isort=score&view=grid"
"Ponto Frio";"Little Battlers eXperience";"LBX: Little Battlers eXperience - 3DS";"Indisponível";"R$ 9.999,99";"http://search.pontofrio.com.br/search?p=R&srid=S1-6DFWP&lbc=pontofrio-br&w=Little%20Battlers%20eXperience&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5806113%3f&rk=2&uid=462883841&sid=2&ts=custom&rsc=FTIBMVHQr9EcfXGh&method=and&isort=score&view=grid"
"Ricardo Eletro";"Little Battlers eXperience";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Little Battlers eXperience";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Saraiva";"Little Battlers eXperience";"Little Battlers Experience vol. 1 - New Dawn Raisers";"51,40";"R$ 51,40";"http://busca.saraiva.com.br/click?apikey=saraiva-v5&search_id=839dcc74-6132-43d9-afdf-a5968f6de1ad&pid=9198392&page=1&prodIdx=0&q=Little+Battlers+eXperience"
"Shop Facil";"Little Battlers eXperience";"-";"-";"R$ 9.999,99";"http://ww2.shopfacil.com.br/<BUSCA>"
"Shop Time";"Little Battlers eXperience";"Lbx Little Battlers Experience N3ds";"R$ 249,90";"R$ 249,90";"http://www.shoptime.com.br/produto/10823797/lbx-little-battlers-experience-n3ds"
"Submarino";"Little Battlers eXperience";"Lbx Little Battlers Experience N3ds";"R$ 249,90";"R$ 249,90";"http://www.submarino.com.br/produto/10823797/lbx-little-battlers-experience-n3ds"
"Walmart";"Little Battlers eXperience";"LBX Little Battlers Experience N3DS";"249.9";"R$ 249,90";"http://www.walmart.com.br//lbx-little-battlers-experience-n3ds/3629957/pr"
"Nintendo eShop";"Luigi mansion dark moon";"Luigi's Mansion: Dark Moon";"$27.99";"R$ 107,02";"http://www.nintendo.com/games/detail/nsfc_sTH1k0VX7zcbagTItNifboO5eIU"
"Big Boy Games";"Luigi mansion dark moon";"3DS - Luigi's Mansion: Dark Moon";"R$ 156,69";"R$ 156,69";"http://www.bigboygames.com.br/pesquisa/?p=Luigi+mansion+dark+moon"
"Balão da Informática";"Luigi mansion dark moon";"Luigis Mansion: Dark Moon - 3ds";"Indisponível";"R$ 9.999,99";"https://www.balaodainformatica.com.br//Produto/52182/Luigis-Mansion-Dark-Moon---3ds"
"Extra";"Luigi mansion dark moon";"-";"-";"R$ 9.999,99";"http://buscando.extra.com.br/search?w=<BUSCA>"
"E-Virtua";"Luigi mansion dark moon";"Luigi's Mansion: Dark Moon - 3DS - -";"R$ 169,90";"R$ 169,90";"http://www.evirtua.com.br//luigi-s-mansion-dark-moon-3ds/3149-01"
"Fast Games";"Luigi mansion dark moon";"-";"-";"R$ 9.999,99";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"Luigi mansion dark moon";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Luigi mansion dark moon";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Luigi mansion dark moon";"LUIGI'S MANSION - DARK MOON";"R$ 149,90 R$ 299,80";"R$ 9.999,99";"http://www.livrariacultura.com.br/p/luigis-mansion-dark-moon-30744866"
"Mula Games";"Luigi mansion dark moon";"Luigi's Mansion: Dark Moon - 3DS";"174.9";"R$ 174,90";"http://www.mulagames.com.br/Luigi-s-Mansion--Dark-Moon-3DS/prod-1529016/"
"Ricardo Eletro";"Luigi mansion dark moon";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Luigi mansion dark moon";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Luigi mansion dark moon";"Jogo Nintendo 3DS - Luigi's Mansion: Dark Moon";"Indisponível";"R$ 9.999,99";"http://ww2.shopfacil.com.br/jogo-nintendo-3ds---luigi-s-mansion--dark-moon-2206170/p"
"Shop Facil";"Luigi mansion dark moon";"Jogo Nintendo 3DS Luigi´s Mansion: Dark Moon";"Indisponível";"R$ 9.999,99";"http://ww2.shopfacil.com.br/jogo-nintendo-3ds-luigi-s-mansion--dark-moon-2018525/p"
"ShopB";"Luigi mansion dark moon";"Jogo Luigi's Mansion: Dark Moon - 3DS";"R$ 149,99";"R$ 149,99";"http://www.shopb.com.br/jogo-luigis-mansion-dark-moon-3ds-7314196"
"Nintendo eShop";"Mario Kart 7";"Mario Kart 7";"$29.99*";"R$ 114,66";"http://www.nintendo.com/games/detail/59JiheYMlzjHqlmUHkP5ESn3QOUHqyOq"
"Americanas";"Mario Kart 7";"Game Mario Kart 7 - 3DS";"R$ 162,64";"R$ 162,64";"http://www.americanas.com.br/produto/110455081/game-mario-kart-7-3ds"
"Americanas";"Mario Kart 7";"Pista By Kids Nintendo Mario Kart 7";"R$ 341,10";"R$ 341,10";"http://www.americanas.com.br/produto/120370823/pista-by-kids-nintendo-mario-kart-7"
"Americanas";"Mario Kart 7";"Console Nintendo 2ds Azul Jogo Mario Kart 7 - Nintendo";"R$ 849,90";"R$ 849,90";"http://www.americanas.com.br/produto/9699673/console-nintendo-2ds-azul-jogo-mario-kart-7-nintendo"
"Americanas";"Mario Kart 7";"Console Nintendo 2ds Vermelho Jogo Mario Kart 7 - Nintendo";"R$ 849,90";"R$ 849,90";"http://www.americanas.com.br/produto/9252238/console-nintendo-2ds-vermelho-jogo-mario-kart-7-nintendo"
"Americanas";"Mario Kart 7";"Pista Elétrica By Kids Nintendo Mario Kart 7";"Indisponível";"R$ 9.999,99";"http://www.americanas.com.br/produto/120370807/pista-eletrica-by-kids-nintendo-mario-kart-7"
"Big Boy Games";"Mario Kart 7";"3DS - Mario Kart 7";"R$ 162,64";"R$ 162,64";"http://www.bigboygames.com.br/3ds-mario-kart-7-p3613/"
"Big Boy Games";"Mario Kart 7";"Carro Fricção Pull & Speed Mario Kart 7 Mario";"R$ 29,69";"R$ 29,69";"http://www.bigboygames.com.br/carro-friccao-pull-speed-mario-kart-7-mario-p6553/"
"Big Boy Games";"Mario Kart 7";"Console Nintendo 2DS Azul/Preto c/ Mario Kart 7";"R$ 520,99";"R$ 520,99";"http://www.bigboygames.com.br/console-nintendo-2ds-azul-preto-c-mario-kart-7-p6658/"
"Big Boy Games";"Mario Kart 7";"Carro Fricção Pull & Speed Mario Kart 7 Koopa";"R$ 27,44";"R$ 27,44";"http://www.bigboygames.com.br/carro-friccao-pull-speed-mario-kart-7-koopa-p6556/"
"Big Boy Games";"Mario Kart 7";"Carro Fricção Pull & Speed Mario Kart 7 Yoshi";"R$ 29,98";"R$ 29,98";"http://www.bigboygames.com.br/carro-friccao-pull-speed-mario-kart-7-yoshi-p6555/"
"Big Boy Games";"Mario Kart 7";"Carro Fricção Pull & Speed Mario Kart 7 Luigi";"R$ 29,98";"R$ 29,98";"http://www.bigboygames.com.br/carro-friccao-pull-speed-mario-kart-7-luigi-p6554/"
"Balão da Informática";"Mario Kart 7";"Mario Kart 7 - 3ds";"Indisponível";"R$ 9.999,99";"https://www.balaodainformatica.com.br//Produto/52176/Mario-Kart-7---3ds"
"Casas Bahia";"Mario Kart 7";"Jogo Mario Kart 7 - 3DS";"199,90";"R$ 199,90";"http://buscas.casasbahia.com.br/search?p=R&srid=S2-9IADP&lbc=casasbahia&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.casasbahia.com.br%2f470664%3f&rk=1&uid=46370257&sid=2&ts=custom&rsc=AX3NIwZDi8qWaU4T&method=and&isort=score&view=grid"
"Casas Bahia";"Mario Kart 7";"Mario Kart 7 - 3DS";"162,64";"R$ 162,64";"http://buscas.casasbahia.com.br/search?p=R&srid=S2-9IADP&lbc=casasbahia&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5692914%3f&rk=2&uid=46370257&sid=2&ts=custom&rsc=wvriN3yy91L12Di4&method=and&isort=score&view=grid"
