"Loja";"Name Searched";"Name Found";"Price";"Price Float";"URL"
"Americanas";"Mario Kart 7";"Game Mario Kart 7 - 3DS";"R$ 162,64";"162.64";"http://www.americanas.com.br/produto/110455081/game-mario-kart-7-3ds"
"Americanas";"Mario Kart 7";"Pista By Kids Nintendo Mario Kart 7";"R$ 341,10";"341.1";"http://www.americanas.com.br/produto/120370823/pista-by-kids-nintendo-mario-kart-7"
"Americanas";"Mario Kart 7";"Console Nintendo 2ds Azul Jogo Mario Kart 7 - Nintendo";"R$ 849,90";"849.9";"http://www.americanas.com.br/produto/9699673/console-nintendo-2ds-azul-jogo-mario-kart-7-nintendo"
"Americanas";"Mario Kart 7";"Console Nintendo 2ds Vermelho Jogo Mario Kart 7 - Nintendo";"R$ 849,90";"849.9";"http://www.americanas.com.br/produto/9252238/console-nintendo-2ds-vermelho-jogo-mario-kart-7-nintendo"
"Americanas";"Mario Kart 7";"Pista Elétrica By Kids Nintendo Mario Kart 7";"Indisponível";"9999.99";"http://www.americanas.com.br/produto/120370807/pista-eletrica-by-kids-nintendo-mario-kart-7"
"Big Boy Games";"Mario Kart 7";"3DS - Mario Kart 7";"R$ 162,64";"162.64";"http://www.bigboygames.com.br/3ds-mario-kart-7-p3613/"
"Big Boy Games";"Mario Kart 7";"Carro Fricção Pull & Speed Mario Kart 7 Mario";"R$ 29,69";"29.69";"http://www.bigboygames.com.br/carro-friccao-pull-speed-mario-kart-7-mario-p6553/"
"Big Boy Games";"Mario Kart 7";"Console Nintendo 2DS Azul/Preto c/ Mario Kart 7";"R$ 520,99";"520.99";"http://www.bigboygames.com.br/console-nintendo-2ds-azul-preto-c-mario-kart-7-p6658/"
"Big Boy Games";"Mario Kart 7";"Carro Fricção Pull & Speed Mario Kart 7 Koopa";"R$ 27,44";"27.44";"http://www.bigboygames.com.br/carro-friccao-pull-speed-mario-kart-7-koopa-p6556/"
"Big Boy Games";"Mario Kart 7";"Carro Fricção Pull & Speed Mario Kart 7 Yoshi";"R$ 29,98";"29.98";"http://www.bigboygames.com.br/carro-friccao-pull-speed-mario-kart-7-yoshi-p6555/"
"Big Boy Games";"Mario Kart 7";"Carro Fricção Pull & Speed Mario Kart 7 Luigi";"R$ 29,98";"29.98";"http://www.bigboygames.com.br/carro-friccao-pull-speed-mario-kart-7-luigi-p6554/"
"Balão da Informática";"Mario Kart 7";"Mario Kart 7 - 3ds";"Indisponível";"9999.99";"https://www.balaodainformatica.com.br//Produto/52176/Mario-Kart-7---3ds"
"Casas Bahia";"Mario Kart 7";"Jogo Mario Kart 7 - 3DS";"199,90";"199.9";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-1IADP&lbc=casasbahia&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.casasbahia.com.br%2f470664%3f&rk=1&uid=404524195&sid=2&ts=custom&rsc=WBYudaEM-z%3aZZO16&method=and&isort=score&view=grid"
"Casas Bahia";"Mario Kart 7";"Mario Kart 7 - 3DS";"Indisponível";"9999.99";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-1IADP&lbc=casasbahia&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5548824%3f&rk=2&uid=404524195&sid=2&ts=custom&rsc=6Dyyjv-okJVDwSMX&method=and&isort=score&view=grid"
"Casas Bahia";"Mario Kart 7";"Mario Kart 7 - 3DS";"162,64";"162.64";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-1IADP&lbc=casasbahia&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5692914%3f&rk=3&uid=404524195&sid=2&ts=custom&rsc=SjL1Wvkn3JtCY-Sv&method=and&isort=score&view=grid"
"Casas Bahia";"Mario Kart 7";"Console Nintendo 2DS Azul + Jogo Mario Kart 7 - Nintendo";"849,90";"849.9";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-1IADP&lbc=casasbahia&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6619003%3f&rk=4&uid=404524195&sid=2&ts=custom&rsc=G3zwseyHng8zYLFO&method=and&isort=score&view=grid"
"Casas Bahia";"Mario Kart 7";"Carrera Autorama Nintendo Mario Kart 7 By Kids 16404";"Indisponível";"9999.99";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-1IADP&lbc=casasbahia&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6465876%3f&rk=12&uid=404524195&sid=2&ts=custom&rsc=-WHmFci%3aZ3HGtFmn&method=and&isort=score&view=grid"
"Extra";"Mario Kart 7";"Mario Kart 7 - 3DS";"162,64";"162.64";"http://buscando.extra.com.br/search?p=R&srid=S2-1IADP&lbc=extra&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.extra.com.br%2f5692914%3f&rk=1&uid=404585568&sid=2&ts=custom&rsc=MFhndgwku9VJmWPJ&method=and&isort=score&view=grid"
"Extra";"Mario Kart 7";"Jogo Mario Kart 7 - 3DS";"199,90";"199.9";"http://buscando.extra.com.br/search?p=R&srid=S2-1IADP&lbc=extra&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.extra.com.br%2f470664%3f&rk=2&uid=404585568&sid=2&ts=custom&rsc=BhH2HlItBvPvH852&method=and&isort=score&view=grid"
"Extra";"Mario Kart 7";"Mario Kart 7 - 3DS";"Indisponível";"9999.99";"http://buscando.extra.com.br/search?p=R&srid=S2-1IADP&lbc=extra&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.extra.com.br%2f5548824%3f&rk=3&uid=404585568&sid=2&ts=custom&rsc=Cn77mytt96mjfutt&method=and&isort=score&view=grid"
"Extra";"Mario Kart 7";"Console Nintendo 2DS Azul + Jogo Mario Kart 7 - Nintendo";"849,90";"849.9";"http://buscando.extra.com.br/search?p=R&srid=S2-1IADP&lbc=extra&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.extra.com.br%2f6619003%3f&rk=5&uid=404585568&sid=2&ts=custom&rsc=EyjopR9Iz7Y9-XaE&method=and&isort=score&view=grid"
"Extra";"Mario Kart 7";"Carrera Autorama Nintendo Mario Kart 7 By Kids 16404";"Indisponível";"9999.99";"http://buscando.extra.com.br/search?p=R&srid=S2-1IADP&lbc=extra&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.extra.com.br%2f6465876%3f&rk=12&uid=404585568&sid=2&ts=custom&rsc=wnujfAtqR6RdijGx&method=and&isort=score&view=grid"
"E-Virtua";"Mario Kart 7";"Mario Kart 7 - Nintendo 3DS - -";"R$ 159,90";"159.9";"http://www.evirtua.com.br//mario-kart-7-nintendo-3ds/2904-01"
"Fast Shop";"Mario Kart 7";"Nintendo 3DS X+Mario Kart 7";"Indisponível";"9999.99";"http://www.fastshop.com.br/loja/nintendo-3ds-xmario-kart-7?cm_re=FASTSHOP%3a-_-Vitrine+01-_-NNCJ3DSXLRKAR7"
"FNAC";"Mario Kart 7";"-";"-";"0";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Mario Kart 7";"-";"-";"0";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Mario Kart 7";"MARIO KART 7 MARIO";"Indisponível";"9999.99";"http://www.livrariacultura.com.br/p/mario-kart-7-mario-42275200"
"Livraria Cultura";"Mario Kart 7";"MARIO KART 7 YOSHI";"Indisponível";"9999.99";"http://www.livrariacultura.com.br/p/mario-kart-7-yoshi-42275226"
"Livraria Cultura";"Mario Kart 7";"MARIO KART 7 (3DS)";"Indisponível";"9999.99";"http://www.livrariacultura.com.br/p/mario-kart-7-3ds-29075867"
"Livraria Cultura";"Mario Kart 7";"MARIO KART 7 LUIGI";"Indisponível";"9999.99";"http://www.livrariacultura.com.br/p/mario-kart-7-luigi-42275202"
"Livraria Cultura";"Mario Kart 7";"MARIO KART 7 KOOPA";"Indisponível";"9999.99";"http://www.livrariacultura.com.br/p/mario-kart-7-koopa-42275228"
"Mula Games";"Mario Kart 7";"Mario Kart 7 - 3DS";"169.9";"169.9";"http://www.mulagames.com.br/Mario-Kart-7-3DS/prod-457454/"
"Mula Games";"Mario Kart 7";"Console Nintendo 2DS Crimson Red (Vermelho) com Mario Kart 7";"749.9";"749.9";"http://www.mulagames.com.br/Console-Nintendo-2DS-Crimson-Red--Vermelho--com-Mario-Kart-7/prod-3716786/"
"Ponto Frio";"Mario Kart 7";"Mario Kart 7 - 3DS";"162,64";"162.64";"http://search.pontofrio.com.br/search?p=R&srid=S1-6DFWP&lbc=pontofrio-br&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5692914%3f&rk=1&uid=404798784&sid=2&ts=custom&rsc=zy5NXGDK53dWuNbi&method=and&isort=score&view=grid"
"Ponto Frio";"Mario Kart 7";"Jogo Mario Kart 7 - 3DS";"199,90";"199.9";"http://search.pontofrio.com.br/search?p=R&srid=S1-6DFWP&lbc=pontofrio-br&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.pontofrio.com.br%2f470664%3f&rk=2&uid=404798784&sid=2&ts=custom&rsc=G8JoGGvuiu97ajoW&method=and&isort=score&view=grid"
"Ponto Frio";"Mario Kart 7";"Mario Kart 7 - 3DS";"Indisponível";"9999.99";"http://search.pontofrio.com.br/search?p=R&srid=S1-6DFWP&lbc=pontofrio-br&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5548824%3f&rk=3&uid=404798784&sid=2&ts=custom&rsc=MYel-IILIs7IggMO&method=and&isort=score&view=grid"
"Ponto Frio";"Mario Kart 7";"Console Nintendo 2DS Azul + Jogo Mario Kart 7 - Nintendo";"849,90";"849.9";"http://search.pontofrio.com.br/search?p=R&srid=S1-6DFWP&lbc=pontofrio-br&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6619003%3f&rk=4&uid=404798784&sid=2&ts=custom&rsc=QMVad8LDTwoJiuO3&method=and&isort=score&view=grid"
"Ponto Frio";"Mario Kart 7";"Carrera Autorama Nintendo Mario Kart 7 By Kids 16404";"Indisponível";"9999.99";"http://search.pontofrio.com.br/search?p=R&srid=S1-6DFWP&lbc=pontofrio-br&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6465876%3f&rk=12&uid=404798784&sid=2&ts=custom&rsc=CKT0dcIy9sWnfTbI&method=and&isort=score&view=grid"
"Ricardo Eletro";"Mario Kart 7";"-";"-";"0";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Mario Kart 7";"-";"-";"0";"http://www.rihappy.com.br/<BUSCA>"
"Saraiva";"Mario Kart 7";"Mario Kart 7 - Mario";"39,90";"39.9";"http://busca.saraiva.com.br/click?apikey=saraiva-v5&search_id=f171d03e-4904-40bb-a293-685243faa2da&pid=8229777&page=1&prodIdx=0&q=Mario+Kart+7"
"Saraiva";"Mario Kart 7";"Mario Kart 7 - Yoshi";"39,90";"39.9";"http://busca.saraiva.com.br/click?apikey=saraiva-v5&search_id=f171d03e-4904-40bb-a293-685243faa2da&pid=8229795&page=1&prodIdx=1&q=Mario+Kart+7"
"Saraiva";"Mario Kart 7";"Mario Kart 7 - Koopa";"39,90";"39.9";"http://busca.saraiva.com.br/click?apikey=saraiva-v5&search_id=f171d03e-4904-40bb-a293-685243faa2da&pid=8229816&page=1&prodIdx=2&q=Mario+Kart+7"
"Saraiva";"Mario Kart 7";"Mario Kart 7 - Luigi";"39,90";"39.9";"http://busca.saraiva.com.br/click?apikey=saraiva-v5&search_id=f171d03e-4904-40bb-a293-685243faa2da&pid=8229787&page=1&prodIdx=3&q=Mario+Kart+7"
"Shop Facil";"Mario Kart 7";"Jogo Nintendo 3DS - Mario Kart 7";"Indisponível";"9999.99";"http://ww2.shopfacil.com.br/jogo-nintendo-3ds---mario-kart-7-2204991/p"
"Shop Time";"Mario Kart 7";"Console Nintendo 2ds Azul Jogo Mario Kart 7 - Nintendo";"R$ 849,90";"849.9";"http://www.shoptime.com.br/produto/9699673/console-nintendo-2ds-azul-jogo-mario-kart-7-nintendo"
"Shop Time";"Mario Kart 7";"Pista Elétrica By Kids Nintendo Mario Kart 7";"Indisponível";"9999.99";"http://www.shoptime.com.br/produto/120370807/pista-eletrica-by-kids-nintendo-mario-kart-7"
"Shop Time";"Mario Kart 7";"Pista By Kids Nintendo Mario Kart 7";"R$ 332,91";"332.91";"http://www.shoptime.com.br/produto/120370823/pista-by-kids-nintendo-mario-kart-7"
"Shop Time";"Mario Kart 7";"Game Mario Kart 7 - 3DS";"R$ 162,64";"162.64";"http://www.shoptime.com.br/produto/110455081/game-mario-kart-7-3ds"
"Shop Time";"Mario Kart 7";"Console Nintendo 2ds Vermelho Jogo Mario Kart 7 - Nintendo";"R$ 849,90";"849.9";"http://www.shoptime.com.br/produto/9252238/console-nintendo-2ds-vermelho-jogo-mario-kart-7-nintendo"
"Shop Time";"Mario Kart 7";"Jogo Nintendo 3ds Mario Kart 7 - Nintendo";"R$ 169,90";"169.9";"http://www.shoptime.com.br/produto/9699665/jogo-nintendo-3ds-mario-kart-7-nintendo"
"Shop Time";"Mario Kart 7";"Jogo Nintendo 3ds Mario Kart 7 - Nintendo";"R$ 169,90";"169.9";"http://www.shoptime.com.br/produto/9699665/jogo-nintendo-3ds-mario-kart-7-nintendo"
"ShopB";"Mario Kart 7";"Jogo Mario Kart 7 (Mídia digital) - 3DS";"R$ 129,90";"129.9";"http://www.shopb.com.br/jogo-mario-kart-7-midia-digital-3ds-7355419"
"ShopB";"Mario Kart 7";"Jogo Mario Kart 7 - 3DS";"R$ 129,99";"129.99";"http://www.shopb.com.br/jogo-mario-kart-7-3ds-7315080"
"Submarino";"Mario Kart 7";"Game Mario Kart 7 - 3DS";"R$ 162,64";"162.64";"http://www.submarino.com.br/produto/110455081/game-mario-kart-7-3ds"
"Submarino";"Mario Kart 7";"Console Nintendo 2ds Vermelho Jogo Mario Kart 7 - Nintendo";"R$ 849,90";"849.9";"http://www.submarino.com.br/produto/9252238/console-nintendo-2ds-vermelho-jogo-mario-kart-7-nintendo"
"Submarino";"Mario Kart 7";"Pista By Kids Nintendo Mario Kart 7";"R$ 279,30";"279.3";"http://www.submarino.com.br/produto/120370823/pista-by-kids-nintendo-mario-kart-7"
"Submarino";"Mario Kart 7";"Console Nintendo 2ds Azul Jogo Mario Kart 7 - Nintendo";"R$ 849,90";"849.9";"http://www.submarino.com.br/produto/9699673/console-nintendo-2ds-azul-jogo-mario-kart-7-nintendo"
"Submarino";"Mario Kart 7";"Pista Elétrica By Kids Nintendo Mario Kart 7";"Indisponível";"9999.99";"http://www.submarino.com.br/produto/120370807/pista-eletrica-by-kids-nintendo-mario-kart-7"
"Walmart";"Mario Kart 7";"Jogo Nintendo 3DS Mario Kart 7";"Indisponível";"9999.99";"http://www.walmart.com.br//jogo-nintendo-3ds-mario-kart-7/2029407/pr"
"Walmart";"Mario Kart 7";"Carrera Autorama Nintendo Mario Kart 7 By Kids 16404";"Indisponível";"9999.99";"http://www.walmart.com.br//carrera-autorama-nintendo-mario-kart-7-by-kids-16404/3076471/pr"
"Zig Store";"Mario Kart 7";"3DS - Mario Kart 7";"R$ 149,80";"149.8";"http://www.zigstore.com.br/3ds-mario-kart-7-p325/"
"Zig Store";"Mario Kart 7";"Carro Fricção Pull & Speed Mario Kart 7 Mario";"R$ 38,68";"38.68";"http://www.zigstore.com.br/carro-friccao-pull-speed-mario-kart-7-mario-p159807/"
"Nintendo eShop";"Mario Party Island tour";"Mario Party: Island Tour";"$39.99*";"152.89777";"http://www.nintendo.com/games/detail/jJ2KP3ofqeqOHHccjg-mRu1hz0YCJ2By"
"Big Boy Games";"Mario Party Island tour";"3DS - Mario Party: Island Tour";"R$ 79,99";"79.99";"http://www.bigboygames.com.br/pesquisa/?p=Mario+Party+Island+tour"
"Balão da Informática";"Mario Party Island tour";"-";"-";"0";"https://www.balaodainformatica.com.br/Produtos/Buscar/?busca=<BUSCA>"
"Casas Bahia";"Mario Party Island tour";"Jogo Mario Party Island Tour - 3DS";"123,98";"123.98";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-6DFWP&lbc=casasbahia&w=Mario%20Party%20Island%20tour&url=http%3a%2f%2fproduto.casasbahia.com.br%2f2532591%3f&rk=1&uid=405084820&sid=2&ts=custom&rsc=Qf6Xo1Ku-sYhKMCw&method=and&isort=score&view=grid"
"Casas Bahia";"Mario Party Island tour";"Mario Party: Island Tour - 3DS";"174,29";"174.29";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-6DFWP&lbc=casasbahia&w=Mario%20Party%20Island%20tour&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5548728%3f&rk=2&uid=405084820&sid=2&ts=custom&rsc=zWnZzgq1RYdrBmzR&method=and&isort=score&view=grid"
"Casas Bahia";"Mario Party Island tour";"Mario Party: Island Tour - 3DS";"179,00";"179.0";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-6DFWP&lbc=casasbahia&w=Mario%20Party%20Island%20tour&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5414005%3f&rk=3&uid=405084820&sid=2&ts=custom&rsc=4XxA0KM7AOzSvBQ9&method=and&isort=score&view=grid"
"Extra";"Mario Party Island tour";"Jogo Mario Party Island Tour - 3DS";"179,90";"179.9";"http://buscando.extra.com.br/search?p=R&srid=S2-9IADP&lbc=extra&w=Mario%20Party%20Island%20tour&url=http%3a%2f%2fproduto.extra.com.br%2f2532591%3f&rk=1&uid=405129121&sid=2&ts=custom&rsc=Y4shL-S1QTU0xNy-&method=and&isort=score&view=grid"
"Extra";"Mario Party Island tour";"Mario Party: Island Tour - 3DS";"174,29";"174.29";"http://buscando.extra.com.br/search?p=R&srid=S2-9IADP&lbc=extra&w=Mario%20Party%20Island%20tour&url=http%3a%2f%2fproduto.extra.com.br%2f5548728%3f&rk=2&uid=405129121&sid=2&ts=custom&rsc=GpDO5Q1wShe1X4dm&method=and&isort=score&view=grid"
"Extra";"Mario Party Island tour";"Mario Party: Island Tour - 3DS";"179,00";"179.0";"http://buscando.extra.com.br/search?p=R&srid=S2-9IADP&lbc=extra&w=Mario%20Party%20Island%20tour&url=http%3a%2f%2fproduto.extra.com.br%2f5414005%3f&rk=3&uid=405129121&sid=2&ts=custom&rsc=5TlpQsIP7rwj5lv-&method=and&isort=score&view=grid"
"E-Virtua";"Mario Party Island tour";"Mario Party: Island Tour - Nintendo 3DS - -";"R$ 149,90";"149.9";"http://www.evirtua.com.br//mario-party-island-tour-nintendo-3ds/3352-01"
"Fast Games";"Mario Party Island tour";"Mario Party: Island Tour - 3DS";"R$ 151,91";"151.91";"http://www.fastgames.com.br/mario-party-island-tour-3ds-pr-7170-187970.htm"
"FNAC";"Mario Party Island tour";"-";"-";"0";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Mario Party Island tour";"-";"-";"0";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Mario Party Island tour";"MARIO PARTY - ISLAND TOUR (3DS)";"Indisponível";"9999.99";"http://www.livrariacultura.com.br/p/mario-party-island-tour-3ds-42151991"
"Mula Games";"Mario Party Island tour";"Mario Party: Island Tour - 3DS";"118.9";"118.9";"http://www.mulagames.com.br/Mario-Party--Island-Tour-3DS/prod-1888325/"
"Ponto Frio";"Mario Party Island tour";"Mario Party: Island Tour - 3DS";"179,00";"179.0";"http://search.pontofrio.com.br/search?p=R&srid=S2-9IADP&lbc=pontofrio-br&w=Mario%20Party%20Island%20tour&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5414005%3f&rk=1&uid=405336741&sid=2&ts=custom&rsc=ud1bfrefP1G93uEB&method=and&isort=score&view=grid"
"Ponto Frio";"Mario Party Island tour";"Jogo Mario Party Island Tour - 3DS";"123,98";"123.98";"http://search.pontofrio.com.br/search?p=R&srid=S2-9IADP&lbc=pontofrio-br&w=Mario%20Party%20Island%20tour&url=http%3a%2f%2fproduto.pontofrio.com.br%2f2532591%3f&rk=2&uid=405336741&sid=2&ts=custom&rsc=vLC7MLnXjxMFfv7j&method=and&isort=score&view=grid"
"Ponto Frio";"Mario Party Island tour";"Mario Party: Island Tour - 3DS";"174,29";"174.29";"http://search.pontofrio.com.br/search?p=R&srid=S2-9IADP&lbc=pontofrio-br&w=Mario%20Party%20Island%20tour&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5548728%3f&rk=3&uid=405336741&sid=2&ts=custom&rsc=nBwMm6aDJaUyxzfw&method=and&isort=score&view=grid"
"Ricardo Eletro";"Mario Party Island tour";"-";"-";"0";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Mario Party Island tour";"-";"-";"0";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Mario Party Island tour";"Jogo Mario Party: Island Tour - 3DS";"Indisponível";"9999.99";"http://ww2.shopfacil.com.br/jogo-mario-party--island-tour---3ds-2020220/p"
"Shop Facil";"Mario Party Island tour";"Jogo Nintendo 3DS - Mario Party: Island Tour";"Indisponível";"9999.99";"http://ww2.shopfacil.com.br/jogo-nintendo-3ds---mario-party--island-tour-2164679/p"
"Shop Time";"Mario Party Island tour";"Game Mario Party - Island Tour - 3DS";"R$ 117,21";"117.21";"http://www.shoptime.com.br/produto/116707833/game-mario-party-island-tour-3ds"
"ShopB";"Mario Party Island tour";"Mario Party: Island Tour - 3DS";"R$ 149,99";"149.99";"http://www.shopb.com.br/mario-party-island-tour-3ds-7315561"
"Submarino";"Mario Party Island tour";"Game Mario Party - Island Tour - 3DS";"R$ 116,08";"116.08";"http://www.submarino.com.br/produto/116707833/game-mario-party-island-tour-3ds"
"Walmart";"Mario Party Island tour";"Jogo Mario Party: Island Tour - 3DS";"179.9";"179.9";"http://www.walmart.com.br//jogo-mario-party-island-tour-3ds/2109273/pr"
"Nintendo eShop";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate";"$39.99*";"152.89777";"http://www.nintendo.com/games/detail/xKYkSY9ybVIBDX3rGWZ0CBDZgtLt9Am3"
"Americanas";"monster hunter ultimate 4";"Jogo Nintendo 3ds Monster Hunter Ultimate 4 - Capcom";"R$ 219,00";"219.0";"http://www.americanas.com.br/produto/8579697/jogo-nintendo-3ds-monster-hunter-ultimate-4-capcom"
"Americanas";"monster hunter ultimate 4";"Jogo Nintendo 3ds Monster Hunter Ultimate 4 - Capcom";"R$ 229,99";"229.99";"http://www.americanas.com.br/produto/9814064/jogo-nintendo-3ds-monster-hunter-ultimate-4-capcom"
"Americanas";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate - 3ds";"R$ 233,09";"233.09";"http://www.americanas.com.br/produto/9869641/monster-hunter-4-ultimate-3ds"
"Americanas";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate N3ds";"R$ 239,90";"239.9";"http://www.americanas.com.br/produto/9957090/monster-hunter-4-ultimate-n3ds"
"Americanas";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate N3ds";"R$ 239,90";"239.9";"http://www.americanas.com.br/produto/9957090/monster-hunter-4-ultimate-n3ds"
"Big Boy Games";"monster hunter ultimate 4";"3DS - Monster Hunter 4 Ultimate";"R$ 194,21";"194.21";"http://www.bigboygames.com.br/3ds-monster-hunter-4-ultimate-p6907/"
"Balão da Informática";"monster hunter ultimate 4";"-";"-";"0";"https://www.balaodainformatica.com.br/Produtos/Buscar/?busca=<BUSCA>"
"Casas Bahia";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate N3DS";"239,90";"239.9";"http://buscas.casasbahia.com.br/search?p=R&srid=S2-4IADP&lbc=casasbahia&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6156361%3f&rk=1&uid=405512883&sid=2&ts=custom&rsc=R6aspgdnXPjv6GYn&method=and&isort=score&view=grid"
"Casas Bahia";"monster hunter ultimate 4";"Game Monster Hunter Ultimate 4 - 3DS";"218,00";"218.0";"http://buscas.casasbahia.com.br/search?p=R&srid=S2-4IADP&lbc=casasbahia&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5413956%3f&rk=2&uid=405512883&sid=2&ts=custom&rsc=St5ovA9Cx7p1CBWv&method=and&isort=score&view=grid"
"Casas Bahia";"monster hunter ultimate 4";"3DS - Monster Hunter 4 Ultimate";"194,21";"194.21";"http://buscas.casasbahia.com.br/search?p=R&srid=S2-4IADP&lbc=casasbahia&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6366529%3f&rk=3&uid=405512883&sid=2&ts=custom&rsc=eE9U2zsnx4-UfQL8&method=and&isort=score&view=grid"
"Casas Bahia";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate - 3DS";"Indisponível";"9999.99";"http://buscas.casasbahia.com.br/search?p=R&srid=S2-4IADP&lbc=casasbahia&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5567551%3f&rk=6&uid=405512883&sid=2&ts=custom&rsc=b5Wxor8wE3vP1KZ-&method=and&isort=score&view=grid"
"Extra";"monster hunter ultimate 4";"Game Monster Hunter Ultimate 4 - 3DS";"218,00";"218.0";"http://buscando.extra.com.br/search?p=R&srid=S2-3IADP&lbc=extra&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.extra.com.br%2f5413956%3f&rk=1&uid=405567447&sid=2&ts=custom&rsc=YrXL--P4DTOZwYGE&method=and&isort=score&view=grid"
"Extra";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate N3DS";"239,90";"239.9";"http://buscando.extra.com.br/search?p=R&srid=S2-3IADP&lbc=extra&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.extra.com.br%2f6156361%3f&rk=2&uid=405567447&sid=2&ts=custom&rsc=0RErGiHPLCEnNJ2X&method=and&isort=score&view=grid"
"Extra";"monster hunter ultimate 4";"3DS - Monster Hunter 4 Ultimate";"194,21";"194.21";"http://buscando.extra.com.br/search?p=R&srid=S2-3IADP&lbc=extra&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.extra.com.br%2f6366529%3f&rk=3&uid=405567447&sid=2&ts=custom&rsc=HqvvV2DIfQEDCXh5&method=and&isort=score&view=grid"
"Extra";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate - 3DS";"Indisponível";"9999.99";"http://buscando.extra.com.br/search?p=R&srid=S2-3IADP&lbc=extra&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.extra.com.br%2f5567551%3f&rk=6&uid=405567447&sid=2&ts=custom&rsc=kJl13HuHhrxqiJj0&method=and&isort=score&view=grid"
"E-Virtua";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate - Nintendo 3DS - -";"R$ 199,90";"199.9";"http://www.evirtua.com.br//monster-hunter-4-ultimate-nintendo-3ds/3685-01"
"Fast Games";"monster hunter ultimate 4";"-";"-";"0";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"monster hunter ultimate 4";"-";"-";"0";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"monster hunter ultimate 4";"-";"-";"0";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Mula Games";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate - 3DS";"198.9";"198.9";"http://www.mulagames.com.br/Monster-Hunter-4-Ultimate-3DS/prod-2690779/"
